,,,,,,,,,,,,
,,,tasa de interes,0.05,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Edad,qx,px,lx,dx,Columna 6,Lx,mx,Dx,Nx,Cx,Mx
,0,0.000433,0.999567,"1,000,000",433,85,"999,784",0.0004330937648,"1,000,000.00","20,449,373.29",412.38,"26,220.31"
,1,0.000433,0.999567,"999,567",433,84,"999,351",0.0004330937648,"951,968.57","19,449,373.29",392.57,"25,807.92"
,2,0.000434,0.999566,"999,134",434,83,"998,917",0.0004340941984,"906,244.16","18,497,404.72",374.58,"25,415.35"
,3,0.000434,0.999566,"998,701",433,82,"998,484",0.0004340941984,"862,715.10","17,591,160.56",356.59,"25,040.77"
,4,0.000435,0.999565,"998,267",434,81,"998,050",0.0004350946331,"821,276.84","16,728,445.46",340.24,"24,684.18"
,5,0.000436,0.999564,"997,833",435,80,"997,615",0.0004360950687,"781,828.17","15,907,168.63",324.64,"24,343.94"
,6,0.000438,0.999562,"997,398",437,79,"997,179",0.000438095943,"744,273.61","15,125,340.45",310.47,"24,019.29"
,7,0.00044,0.99956,"996,961",439,78,"996,742",0.0004400968213,"708,521.55","14,381,066.84",296.90,"23,708.82"
,8,0.000443,0.999557,"996,522",441,77,"996,302",0.0004430981462,"674,485.52","13,672,545.29",284.57,"23,411.92"
,9,0.000446,0.999554,"996,081",444,76,"995,859",0.0004460994802,"642,082.59","12,998,059.77",272.73,"23,127.35"
,10,0.000449,0.999551,"995,637",447,75,"995,413",0.0004491008231,"611,234.50","12,355,977.18",261.38,"22,854.62"
,11,0.000453,0.999547,"995,190",451,74,"994,964",0.0004531026277,"581,866.72","11,744,742.68",251.03,"22,593.24"
,12,0.000457,0.999543,"994,739",455,73,"994,511",0.0004571044484,"553,907.75","11,162,875.96",241.08,"22,342.21"
,13,0.000463,0.999537,"994,284",460,72,"994,054",0.0004631072093,"527,290.10","10,608,968.22",232.51,"22,101.13"
,14,0.000468,0.999532,"993,824",465,71,"993,591",0.0004681095376,"501,948.54","10,081,678.11",223.73,"21,868.62"
,15,0.000475,0.999525,"993,359",472,70,"993,123",0.0004751128393,"477,822.51","9,579,729.57",216.16,"21,644.89"
,16,0.000482,0.999518,"992,887",479,69,"992,648",0.00048211619,"454,852.89","9,101,907.06",208.80,"21,428.73"
,17,0.000489,0.999511,"992,408",485,69,"992,166",0.0004891195897,"432,984.43","8,647,054.17",201.65,"21,219.94"
,18,0.000498,0.999502,"991,923",494,68,"991,676",0.0004981240329,"412,164.48","8,214,069.74",195.48,"21,018.29"
,19,0.000507,0.999493,"991,429",503,67,"991,178",0.0005071285571,"392,342.12","7,801,905.25",189.45,"20,822.80"
,20,0.000517,0.999483,"990,926",512,66,"990,670",0.0005171336791,"373,469.71","7,409,563.14",183.89,"20,633.36"
,21,0.000528,0.999472,"990,414",523,65,"990,153",0.0005281394288,"355,501.55","7,036,093.42",178.77,"20,449.47"
,22,0.00054,0.99946,"989,891",535,64,"989,624",0.0005401458394,"338,394.14","6,680,591.87",174.03,"20,270.70"
,23,0.000553,0.999447,"989,357",547,63,"989,083",0.0005531529468,"322,106.10","6,342,197.73",169.64,"20,096.67"
,24,0.000567,0.999433,"988,809",561,62,"988,529",0.0005671607901,"306,598.07","6,020,091.63",165.56,"19,927.03"
,25,0.000582,0.999418,"988,249",575,61,"987,961",0.0005821694113,"291,832.60","5,713,493.56",161.76,"19,761.47"
,26,0.000598,0.999402,"987,674",591,60,"987,378",0.0005981788555,"277,774.05","5,421,660.95",158.20,"19,599.71"
,27,0.000616,0.999384,"987,083",608,59,"986,779",0.0006161897865,"264,388.52","5,143,886.90",155.11,"19,441.51"
,28,0.000635,0.999365,"986,475",626,58,"986,162",0.0006352016765,"251,643.48","4,879,498.38",152.18,"19,286.40"
,29,0.000656,0.999344,"985,849",647,57,"985,525",0.0006562152386,"239,508.27","4,627,854.90",149.64,"19,134.22"
,30,0.000678,0.999322,"985,202",668,56,"984,868",0.0006782299199,"227,953.48","4,388,346.62",147.19,"18,984.58"
,31,0.000703,0.999297,"984,534",692,55,"984,188",0.0007032471914,"216,951.36","4,160,393.14",145.25,"18,837.39"
,32,0.000729,0.999271,"983,842",717,54,"983,483",0.0007292658174,"206,475.09","3,943,441.78",143.35,"18,692.13"
,33,0.000757,0.999243,"983,125",744,53,"982,752",0.000757286633,"196,499.59","3,736,966.69",141.67,"18,548.78"
,34,0.000788,0.999212,"982,380",774,52,"981,993",0.0007883105944,"187,000.80","3,540,467.10",140.34,"18,407.11"
,35,0.000821,0.999179,"981,606",806,51,"981,203",0.0008213371589,"177,955.66","3,353,466.30",139.14,"18,266.78"
,36,0.000857,0.999143,"980,800",841,50,"980,380",0.0008573673819,"169,342.44","3,175,510.64",138.22,"18,127.63"
,37,0.000896,0.999104,"979,960",878,49,"979,521",0.0008964015879,"161,140.30","3,006,168.20",137.51,"17,989.41"
,38,0.000938,0.999062,"979,082",918,48,"978,622",0.0009384401284,"153,329.44","2,845,027.90",136.97,"17,851.91"
,39,0.000983,0.999017,"978,163",962,47,"977,683",0.0009834833821,"145,891.07","2,691,698.46",136.58,"17,714.93"
,40,0.001033,0.998967,"977,202",1009,46,"976,697",0.00103353382,"138,807.29","2,545,807.40",136.56,"17,578.35"
,41,0.001087,0.998913,"976,192",1061,45,"975,662",0.001087591106,"132,060.86","2,407,000.10",136.71,"17,441.79"
,42,0.001145,0.998855,"975,131",1117,44,"974,573",0.001145655888,"125,635.53","2,274,939.25",137.00,"17,305.08"
,43,0.001208,0.998792,"974,015",1177,44,"973,426",0.001208730073,"119,515.89","2,149,303.71",137.50,"17,168.08"
,44,0.001278,0.998722,"972,838",1243,43,"972,216",0.001278817164,"113,687.15","2,029,787.83",138.37,"17,030.58"
,45,0.001353,0.998647,"971,595",1315,42,"970,937",0.001353915924,"108,135.11","1,916,100.67",139.34,"16,892.20"
,46,0.001435,0.998565,"970,280",1392,41,"969,584",0.001436030352,"102,846.47","1,807,965.57",140.56,"16,752.86"
,47,0.001525,0.998475,"968,888",1478,40,"968,149",0.0015261637,"97,808.47","1,705,119.09",142.06,"16,612.31"
,48,0.001623,0.998377,"967,410",1570,39,"966,625",0.001624318134,"93,008.87","1,607,310.63",143.77,"16,470.25"
,49,0.00173,0.99827,"965,840",1671,38,"965,005",0.001731497746,"88,436.11","1,514,301.76",145.71,"16,326.48"
,50,0.001848,0.998152,"964,169",1782,37,"963,278",0.001849709131,"84,079.15","1,425,865.65",147.98,"16,180.78"
,51,0.001977,0.998023,"962,387",1903,36,"961,436",0.001978956198,"79,927.41","1,341,786.50",150.49,"16,032.80"
,52,0.002119,0.997881,"960,485",2035,35,"959,467",0.002121247462,"75,970.85","1,261,859.09",153.32,"15,882.30"
,53,0.002274,0.997726,"958,450",2180,34,"957,360",0.002276588481,"72,199.87","1,185,888.25",156.36,"15,728.99"
,54,0.002446,0.997554,"956,270",2339,33,"955,101",0.002448995121,"68,605.42","1,113,688.37",159.82,"15,572.62"
,55,0.002635,0.997365,"953,931",2514,32,"952,674",0.002638476192,"65,178.68","1,045,082.96",163.57,"15,412.81"
,56,0.002844,0.997156,"951,417",2706,31,"950,065",0.002848049927,"61,911.36","979,904.28",167.69,"15,249.24"
,57,0.003074,0.996926,"948,712",2916,30,"947,253",0.003078732011,"58,795.51","917,992.92",172.13,"15,081.55"
,58,0.003329,0.996671,"945,795",3149,30,"944,221",0.003334550359,"55,823.59","859,197.41",176.99,"14,909.42"
,59,0.003612,0.996388,"942,647",3405,29,"940,944",0.003618535074,"52,988.34","803,373.81",182.28,"14,732.43"
,60,0.003926,0.996074,"939,242",3687,28,"937,398",0.003933721896,"50,282.81","750,385.48",188.01,"14,550.15"
,61,0.004275,0.995725,"935,554",3999,27,"933,555",0.004284157386,"47,700.38","700,102.67",194.21,"14,362.14"
,62,0.004664,0.995336,"931,555",4345,26,"929,383",0.004674901871,"45,234.72","652,402.29",200.93,"14,167.93"
,63,0.005096,0.994904,"927,210",4725,25,"924,848",0.005109017777,"42,879.76","607,167.57",208.11,"13,967.00"
,64,0.005579,0.994421,"922,485",5147,24,"919,912",0.005594606154,"40,629.76","564,287.81",215.88,"13,758.89"
,65,0.006119,0.993881,"917,339",5613,23,"914,532",0.006137778533,"38,479.13","523,658.06",224.24,"13,543.01"
,66,0.006723,0.993277,"911,725",6130,22,"908,661",0.006745675588,"36,422.54","485,178.93",233.21,"13,318.77"
,67,0.0074,0.9926,"905,596",6701,22,"902,245",0.007427481682,"34,454.93","448,756.39",242.83,"13,085.56"
,68,0.00816,0.99184,"898,894",7335,21,"895,227",0.008193429191,"32,571.39","414,301.46",253.13,"12,842.74"
,69,0.009015,0.990985,"891,559",8037,20,"887,541",0.009055819105,"30,767.25","381,730.07",264.16,"12,589.61"
,70,0.009977,0.990023,"883,522",8815,19,"879,115",0.01002701979,"29,037.98","350,962.82",275.92,"12,325.45"
,71,0.011061,0.988939,"874,707",9675,18,"869,870",0.01112251306,"27,379.31","321,924.84",288.42,"12,049.54"
,72,0.012285,0.987715,"865,032",10627,17,"859,719",0.01236092699,"25,787.11","294,545.53",301.71,"11,761.12"
,73,0.013668,0.986332,"854,405",11678,17,"848,566",0.01376204985,"24,257.44","268,758.42",315.76,"11,459.41"
,74,0.015235,0.984765,"842,727",12839,16,"836,308",0.01535194343,"22,786.56","244,500.98",330.62,"11,143.64"
,75,0.017009,0.982991,"829,888",14116,15,"822,830",0.01715489379,"21,370.87","221,714.42",346.19,"10,813.02"
,76,0.019024,0.980976,"815,773",15519,14,"808,013",0.01920669407,"20,007.02","200,343.55",362.49,"10,466.83"
,77,0.021312,0.978688,"800,253",17055,14,"791,726",0.02154154672,"18,691.81","180,336.54",379.39,"10,104.34"
,78,0.023915,0.976085,"783,198",18730,13,"773,833",0.0242044244,"17,422.34","161,644.72",396.81,"9,724.95"
,79,0.026879,0.973121,"764,468",20548,12,"754,194",0.02724516135,"16,195.89","144,222.39",414.60,"9,328.14"
,80,0.030257,0.969743,"743,920",22509,11,"732,666",0.03072177436,"15,010.06","128,026.50",432.53,"8,913.54"
,81,0.03411,0.96589,"721,411",24607,11,"709,108",0.03470183988,"13,862.76","113,016.45",450.34,"8,481.01"
,82,0.038509,0.961491,"696,804",26833,10,"683,387",0.03926502849,"12,752.28","99,153.69",467.69,"8,030.67"
,83,0.043533,0.956467,"669,971",29166,10,"655,388",0.04450164506,"11,677.34","86,401.40",484.14,"7,562.97"
,84,0.049274,0.950726,"640,805",31575,9,"625,017",0.05051862742,"10,637.13","74,724.06",499.18,"7,078.83"
,85,0.055833,0.944167,"609,230",34015,8,"592,222",0.05743642393,"9,631.43","64,086.93",512.14,"6,579.66"
,86,0.063329,0.936671,"575,215",36428,8,"557,001",0.06539985367,"8,660.64","54,455.50",522.35,"6,067.51"
,87,0.071889,0.928111,"538,787",38733,7,"519,420",0.0745693583,"7,725.88","45,794.86",528.96,"5,545.16"
,88,0.08166,0.91834,"500,054",40834,7,"479,637",0.08513610726,"6,829.02","38,068.98",531.10,"5,016.20"
,89,0.092798,0.907202,"459,220",42615,6,"437,912",0.09731323688,"5,972.73","31,239.95",527.86,"4,485.10"
,90,0.105476,0.894524,"416,605",43942,6,"394,634",0.1113482859,"5,160.45","25,267.22",518.38,"3,957.23"
,91,0.119875,0.880125,"372,663",44673,5,"350,327",0.1275181171,"4,396.33","20,106.77",501.91,"3,438.85"
,92,0.136184,0.863816,"327,990",44667,5,"305,657",0.146134597,"3,685.07","15,710.44",477.95,"2,936.94"
,93,0.154594,0.845406,"283,323",43800,4,"261,423",0.1675447029,"3,031.64","12,025.38",446.36,"2,458.99"
,94,0.175291,0.824709,"239,523",41986,4,"218,530",0.1921303616,"2,440.92","8,993.74",407.50,"2,012.63"
,95,0.198441,0.801559,"197,537",39199,4,"177,937",0.2202991964,"1,917.19","6,552.82",362.33,"1,605.13"
,96,0.224184,0.775816,"158,337",35497,3,"140,589",0.2524856179,"1,463.56","4,635.63",312.48,"1,242.80"
,97,0.252613,0.747387,"122,841",31031,3,"107,325",0.2891322872,"1,081.38","3,172.07",260.16,930.32
,98,0.28376,0.71624,"91,810",26052,3,"78,784",0.3306763623,769.73,"2,090.69",208.02,670.16
,99,0.317576,0.682424,"65,758",20883,3,"55,316",0.3775219564,525.06,"1,320.96",158.81,462.14
,100,0.353919,0.646081,"44,875",15882,2,"36,934",0.4300140759,341.25,795.91,115.02,303.33
,101,0.39254,0.60746,"28,993",11381,2,"23,302",0.488397845,209.98,454.66,78.50,188.31
,102,0.433078,0.566922,"17,612",7627,2,"13,798",0.5527754413,121.48,244.68,50.10,109.81
,103,0.475068,0.524932,"9,985",4743,2,"7,613",0.6230677827,65.59,123.20,29.68,59.71
,104,0.517949,0.482051,"5,241",2715,2,"3,884",0.6989624514,32.79,57.61,16.17,30.03
,105,0.561099,0.438901,"2,527",1418,2,"1,818",0.7798993815,15.05,24.82,8.04,13.86
,106,0.603861,0.396139,"1,109",670,2,774,0.8650442399,6.29,9.77,3.62,5.81
,107,0.645589,0.354411,439,284,1,297,0.9533132853,2.37,3.48,1.46,2.19
,108,0.685682,0.314318,156,107,1,102,1.043403499,0.80,1.10,0.52,0.73
,109,0.72362,0.27638,49,35,1,31,1.133862956,0.24,0.30,0.17,0.21
,110,0.758991,0.241009,14,10,1,7,1.223183716,0.06,0.06,0.05,0.05